state,year,month_name,pollutant_value,temperature,humidity,wind_speed,precipitation_total
Pahang,2024,July,58.067858140184306,24.853180983004133,89.38452106396065,1.2843521250910206,3.7564979788557213
Pahang,2024,June,47.00138888888889,24.557436152158616,90.6750889827001,1.2541759788097013,6.166248641417941
Pahang,2024,March,49.12459283387622,26.426134477033756,87.95599291859146,1.8202732981107022,1.2227991640071172
Pahang,2024,May,52.45645161290322,26.525290793191825,90.12557521252502,1.3508090721108084,5.50862871536524
Perak,2014,August,48.46218487394958,28.375,78.33333333333333,6.4375,
Perak,2014,December,33.08558190242573,26.46825938566553,88.38156996587031,4.907849829351536,
Perak,2014,November,36.03055051421658,26.833798882681563,86.67807262569832,4.818435754189944,
Perak,2014,October,46.41880858784397,27.04572965702757,84.62407531943511,5.668459986550101,
Perak,2014,September,44.21596244131455,27.239486813970064,82.31931575196009,5.688524590163935,
Perak,2015,April,40.782160730055935,27.718055555555555,84.40902777777778,5.399305555555555,
Perak,2015,August,52.254901960784316,27.696125084976206,82.97824609109449,5.68388851121686,
Perak,2015,December,42.31612903225806,27.291666666666668,83.85752688172043,5.279569892473118,
Perak,2015,February,49.77801268498943,27.785820895522388,76.70074626865672,6.03955223880597,
Perak,2015,January,44.94119263533938,27.018145161290324,82.32325268817205,5.558467741935484,
Perak,2015,July,52.87662337662338,28.036314727639542,82.31674512441157,5.5464333781965,
Perak,2015,June,39.25764192139738,28.221527777777776,83.42847222222223,5.367361111111111,
Perak,2015,March,49.046082949308754,28.014804845222073,79.72525252525253,5.694014794889038,
Perak,2015,May,39.696209435505864,28.27016129032258,84.64650537634408,5.286962365591398,
Perak,2015,November,36.28,26.71905424200278,88.51947148817803,5.083449235048679,
Perak,2015,October,88.63225806451612,27.116935483870968,85.4388440860215,4.959005376344086,
Perak,2015,September,77.78666666666666,27.683808200138987,82.85128561501043,5.255038220986797,
Perak,2016,April,49.100671140939596,29.57986111111111,78.02152777777778,5.767361111111111,
Perak,2016,August,49.49677419354839,28.404040404040405,77.66397306397306,5.396632996632997,
Perak,2016,December,42.064516129032256,27.051075268817204,83.84677419354838,5.366263440860215,
Perak,2016,February,34.19310344827586,28.072557471264368,78.72916666666667,5.742097701149425,
Perak,2016,January,33.75974025974026,28.137954239569314,81.35262449528936,5.670255720053836,
Perak,2016,July,47.701298701298704,28.186827956989248,79.39516129032258,5.907258064516129,
Perak,2016,June,43.4,28.620402498265094,77.79736294240111,5.699514226231783,
Perak,2016,March,48.032467532467535,29.49931693989071,77.09562841530055,6.097677595628415,
Perak,2016,May,41.97385620915033,28.761264290517822,82.7848016139879,4.950907868190988,
Perak,2016,November,39.126666666666665,27.105299860529986,86.2252440725244,4.843205574912892,
Perak,2016,October,41.84415584415584,27.941532258064516,79.14180107526882,6.575268817204301,
Perak,2016,September,40.27333333333333,28.03894297635605,77.71488178025035,6.390125173852573,
Perak,2017,April,36.58419528340919,,,,
Perak,2017,August,31.18776758409786,,,,
Perak,2017,December,25.194566813509546,,,,
Perak,2017,February,45.11189889025894,,,,
Perak,2017,January,41.774979241627456,27.44675925925926,81.43055555555556,5.034722222222222,
Perak,2017,July,37.70560488346282,27.660060975609756,81.9405487804878,5.690548780487805,
Perak,2017,June,32.984380423464074,27.707107843137255,82.36642156862744,5.200980392156863,
Perak,2017,March,46.922045264040236,,,,
Perak,2017,May,30.237467983900476,,,,
Perak,2017,November,21.341857730746618,,,,
Perak,2017,October,24.76327557294578,27.290277777777778,84.19305555555556,5.229166666666667,
Perak,2017,September,24.348959859361266,27.088541666666668,83.62369791666667,5.302083333333333,
Perak,2018,April,29.262207169065764,28.104166666666668,82.61111111111111,5.013888888888889,
Perak,2018,August,49.40821843741552,28.151950718685832,76.72279260780287,5.1273100616016425,
Perak,2018,December,43.590429845904296,26.931451612903224,85.88978494623656,4.561155913978495,
Perak,2018,February,31.74049366244163,27.526041666666668,77.72916666666667,5.71484375,
Perak,2018,January,21.604692604692605,26.620833333333334,87.325,4.780555555555556,
Perak,2018,July,32.91948560246016,27.953315290933695,79.48443843031123,5.343031123139378,
Perak,2018,June,30.33982744224882,28.072916666666668,79.58402777777778,5.000694444444444,
Perak,2018,March,28.514208389715833,27.696180555555557,82.26041666666667,5.421875,
Perak,2018,May,26.327113062568607,27.7016835016835,85.03438975050574,4.821548821548822,
Perak,2018,November,45.310257847533634,27.268936761640028,85.2494788047255,4.548297428769979,
Perak,2018,October,45.041935483870965,26.753360215053764,86.15927419354838,4.999327956989247,
Perak,2018,September,49.29396551724138,27.082201572551824,82.36669049320943,5.56397426733381,
Perak,2019,April,52.77055555555555,28.598885793871865,81.43314763231197,5.262534818941504,
Perak,2019,August,63.54100564667922,28.192204301075268,78.56317204301075,5.97244623655914,
Perak,2019,December,44.935483870967744,27.133064516129032,84.13172043010752,4.924059139784946,
Perak,2019,February,53.89997022923489,28.056716417910447,78.92089552238807,5.152238805970149,
Perak,2019,January,50.52447552447553,27.572580645161292,79.73924731182795,5.512096774193548,
Perak,2019,July,59.475806451612904,28.29724277067922,79.72427706792199,5.706792199058507,
Perak,2019,June,52.79638888888889,28.453521126760563,82.20140845070422,5.668309859154929,
Perak,2019,March,58.69305555555555,28.671149966375253,77.93476798924009,5.743779421654337,
Perak,2019,May,45.633870967741935,28.16815988973122,83.39172413793104,5.636802205375603,
Perak,2019,November,43.71645962732919,27.194444444444443,85.08125,4.772916666666666,
Perak,2019,October,47.25299564270153,26.797043010752688,86.04032258064517,5.264112903225806,
Perak,2019,September,83.53433835845897,27.95138888888889,80.13819444444445,5.455555555555556,
Perak,2020,April,42.96898550724638,28.07638888888889,84.03819444444444,5.196527777777778,
Perak,2020,August,58.18709677419355,28.089381720430108,81.97446236559139,5.17002688172043,
Perak,2020,December,42.33220530174845,26.75801282051282,87.05048076923077,4.711538461538462,
Perak,2020,February,48.21590214067278,28.1566091954023,79.26436781609195,5.258620689655173,
Perak,2020,January,50.21234221598878,28.189098250336475,79.1292059219381,4.980484522207268,
Perak,2020,July,49.28019323671498,27.46706989247312,83.92943548387096,5.31989247311828,
Perak,2020,June,50.92262457443516,27.858947368421052,83.56491228070175,4.982456140350878,
Perak,2020,March,53.08527349228611,28.511768661735037,80.74377942165434,5.303967720242098,
Perak,2020,May,40.4656381486676,28.293010752688172,85.10618279569893,5.040994623655914,
Perak,2020,November,39.047604790419165,26.75,86.77604166666667,5.010416666666667,
Perak,2020,October,46.22586926286509,27.497293640054128,83.57780784844384,4.889039242219215,
Perak,2020,September,48.728860936408104,27.177083333333332,84.36180555555555,5.0784722222222225,
Perak,2021,April,47.90230547550432,27.814583333333335,82.54166666666667,5.079166666666667,
Perak,2021,August,45.422440392706875,27.263440860215052,83.29435483870968,5.05510752688172,
Perak,2021,December,46.1422159887798,27.173387096774192,82.2002688172043,5.015456989247312,
Perak,2021,February,57.87639751552795,28.046363636363637,74.70545454545454,6.178181818181818,
Perak,2021,January,46.95855072463768,25.604166666666668,88.90833333333333,4.758333333333334,
Perak,2021,July,53.095050618672666,28.011494252873565,80.05949966193374,4.7620013522650435,
Perak,2021,June,47.431837667905114,27.684722222222224,81.82847222222222,5.009027777777778,
Perak,2021,March,54.84421809466747,27.758064516129032,80.43682795698925,5.200940860215054,
Perak,2021,May,49.128842929010624,27.867667121418826,84.21555252387449,5.005457025920873,
Perak,2021,November,38.31217391304348,26.969444444444445,84.51666666666667,4.4222222222222225,
Perak,2021,October,46.592603550295856,27.964357767316745,79.37188971082716,5.090786819098857,
Perak,2021,September,48.49660084169634,27.422916666666666,82.20902777777778,4.820833333333334,
Perak,2022,April,50.24195402298851,27.850590687977764,83.00833912439194,5.027083333333334,
Perak,2022,August,50.75430107526882,27.876344086021504,79.04637096774194,5.418010752688172,
Perak,2022,December,41.81446625436946,26.533602150537636,83.20362903225806,4.718413978494624,
Perak,2022,February,45.648757763975155,27.044843049327355,81.97085201793722,4.947683109118087,
Perak,2022,January,57.143618513323986,27.36541049798116,79.7090909090909,5.024226110363392,
Perak,2022,July,53.57661290322581,28.569220430107528,76.22647849462365,5.339381720430108,
Perak,2022,June,42.99080459770115,27.906944444444445,79.65555555555555,5.13125,
Perak,2022,March,50.76753623188406,27.77171717171717,82.04915824915825,4.952925353059852,
Perak,2022,May,47.243817204301074,28.873229939312203,77.42307692307692,5.702629804450439,
Perak,2022,November,41.240437158469945,26.918055555555554,84.90347222222222,4.544444444444444,
Perak,2022,October,41.70908585718255,27.25537634408602,81.60416666666667,5.707661290322581,
Perak,2022,September,45.1617816091954,27.509735744089014,79.1808066759388,5.359527121001391,
Perak,2023,April,58.35527777777778,27.111922455573506,86.85318255250404,1.5173828756058159,2.7309840662842575
Perak,2023,August,53.075,26.802537823328453,87.74069302098584,1.5790727183992193,4.825427038136561
Perak,2023,December,43.1931910294515,26.689400251913572,91.69596938281174,1.149772308884798,2.31834484320163
Perak,2023,February,44.852380952380955,26.970982142857142,80.97247023809524,4.854910714285714,
Perak,2023,January,46.692970269519314,26.59179556153329,81.31472763954271,4.611297915265635,
Perak,2023,July,54.245201405785345,27.12292142158461,86.72167155743941,1.430800999891316,1.7619439783141861
Perak,2023,June,56.20005557099194,27.28591484464902,85.90593785960874,1.56716915995397,4.703571921114329
Perak,2023,March,53.53225806451613,26.82212543554007,84.44587242026266,1.7173009916912356,3.6252477402075662
Perak,2023,May,50.35791464073474,27.73972489399111,85.25790671217293,1.6254524769883132,4.9269864352926795
Perak,2023,November,45.66130952380952,26.555953984868896,91.36219297336513,1.300362731889315,4.620985830204674
Perak,2023,October,58.70510752688172,26.36751905818778,90.45869921837306,1.4190871369294606,8.848466651644886
Perak,2023,September,57.07555555555555,26.63080714051035,88.44455152776256,1.5280363596539261,5.323111684958038
Perak,2024,April,58.829166666666666,27.93011035739597,89.80820087070973,1.3875265768958187,3.963329382481925
Perak,2024,August,54.65492371705964,26.72385360144696,90.94148313650388,1.4204809022236409,4.14742275810098
Perak,2024,February,55.986709043629006,27.571592911182506,85.83096693957923,1.5278267177945901,1.553622171124289
Perak,2024,January,49.27507904570279,26.88474416657947,89.16499947682327,1.1863346238359318,1.8885976729944887
Perak,2024,July,64.35277777777777,27.59602437318949,87.5410947957247,1.4617720507441814,3.0018025901295067
Perak,2024,June,52.244166666666665,27.467633791265122,89.42085298339143,1.4103649784703711,3.398293445580277
Perak,2024,March,59.548803441785424,27.92462055715658,86.04682997118155,1.5104322766570606,1.628991370615264
Perak,2024,May,55.439247311827955,28.066770156204523,90.52923256039585,1.3754826816726498,3.4140820954756776
Perlis,2014,August,46.166666666666664,,,,
Perlis,2014,December,27.527581329561528,,,,
Perlis,2014,November,26.20810055865922,,,,
Perlis,2014,October,29.781512605042018,,,,
Perlis,2014,September,27.22284122562674,,,,
Perlis,2015,April,37.959420289855075,,,,
Perlis,2015,August,42.29032258064516,,,,
Perlis,2015,December,52.225806451612904,,,,
Perlis,2015,February,51.29438543247345,,,,
Perlis,2015,January,50.08049113233288,,,,
Perlis,2015,July,41.41935483870968,,,,
Perlis,2015,June,29.190677966101696,,,,
Perlis,2015,March,46.51424694708277,,,,
Perlis,2015,May,30.087956698240866,,,,
Perlis,2015,November,33.56,,,,
Perlis,2015,October,76.3225806451613,,,,
Perlis,2015,September,50.0,,,,
Perlis,2016,April,54.56666666666667,,,,
Perlis,2016,August,35.87096774193548,,,,
Perlis,2016,December,31.225806451612904,,,,
Perlis,2016,February,52.206896551724135,,,,
Perlis,2016,January,46.32258064516129,,,,
Perlis,2016,July,36.935483870967744,,,,
Perlis,2016,June,46.17857142857143,,,,
Perlis,2016,March,54.83870967741935,,,,
Perlis,2016,May,51.193548387096776,,,,
Perlis,2016,November,29.5,,,,
Perlis,2016,October,29.166666666666668,,,,
Perlis,2016,September,28.966666666666665,,,,
Perlis,2017,April,34.53107344632768,,,,
Perlis,2017,August,17.84472049689441,,,,
Perlis,2017,December,22.794007490636705,,,,
Perlis,2017,February,40.70982142857143,,,,
Perlis,2017,January,34.88306451612903,,,,
Perlis,2017,July,22.252413793103447,,,,
Perlis,2017,June,22.05190311418685,,,,
Perlis,2017,March,43.51977401129943,,,,
Perlis,2017,May,22.79847908745247,,,,
Perlis,2017,November,16.415316642120764,,,,
Perlis,2017,October,16.616497829232994,,,,
Perlis,2017,September,14.35828025477707,,,,
Perlis,2018,April,24.244444444444444,,,,
Perlis,2018,August,43.69653179190752,,,,
Perlis,2018,December,36.636740331491715,,,,
Perlis,2018,February,28.223333333333333,,,,
Perlis,2018,January,21.37162162162162,,,,
Perlis,2018,July,25.0,,,,
Perlis,2018,June,27.174880763116057,,,,
Perlis,2018,March,24.721985815602835,,,,
Perlis,2018,May,20.751724137931035,,,,
Perlis,2018,November,43.3,,,,
Perlis,2018,October,36.43010752688172,,,,
Perlis,2018,September,35.99856321839081,,,,
Perlis,2019,April,50.897222222222226,,,,
Perlis,2019,August,51.778225806451616,,,,
Perlis,2019,December,42.80925666199158,,,,
Perlis,2019,February,49.260416666666664,,,,
Perlis,2019,January,49.01345895020189,,,,
Perlis,2019,July,53.55241935483871,,,,
Perlis,2019,June,43.166666666666664,,,,
Perlis,2019,March,56.56527777777778,,,,
Perlis,2019,May,35.57392473118279,,,,
Perlis,2019,November,35.68167701863354,,,,
Perlis,2019,October,31.3739837398374,,,,
Perlis,2019,September,64.21666666666667,,,,
Perlis,2020,April,41.28115942028985,,,,
Perlis,2020,August,49.064516129032256,,,,
Perlis,2020,December,43.91304347826087,,,,
Perlis,2020,February,42.58020989505248,,,,
Perlis,2020,January,42.869565217391305,,,,
Perlis,2020,July,41.12399355877617,,,,
Perlis,2020,June,44.01236476043277,,,,
Perlis,2020,March,49.82468443197756,,,,
Perlis,2020,May,36.44172661870503,,,,
Perlis,2020,November,44.27694610778443,,,,
Perlis,2020,October,42.774193548387096,,,,
Perlis,2020,September,41.3608617594255,,,,
Perlis,2021,April,37.58941344778255,,,,
Perlis,2021,August,33.28471248246844,,,,
Perlis,2021,December,44.25806451612903,,,,
Perlis,2021,February,56.23136645962733,,,,
Perlis,2021,January,49.70144927536232,,,,
Perlis,2021,July,41.67983074753173,,,,
Perlis,2021,June,45.47503566333809,,,,
Perlis,2021,March,45.88062015503876,,,,
Perlis,2021,May,34.41118881118881,,,,
Perlis,2021,November,28.13364055299539,,,,
Perlis,2021,October,37.87869822485207,,,,
Perlis,2021,September,39.25480769230769,,,,
Perlis,2022,April,43.202586206896555,28.42067655571635,81.70070549927641,2.9993668596237337,0.978366497829233
Perlis,2022,August,43.74193548387097,27.087169811320752,85.67200808625337,2.5458490566037737,2.5006808988764044
Perlis,2022,December,43.469086021505376,26.032150477259965,84.81402582818642,5.881931499157776,1.598323413812465
Perlis,2022,February,38.938176197836164,,,,
Perlis,2022,January,50.40389972144847,,,,
Perlis,2022,July,41.07392473118279,27.33823859806785,86.86950123567738,2.412727476971467,2.697871264884296
Perlis,2022,June,28.62212643678161,27.130843996062993,86.37068159448819,2.4462352362204722,3.2663865649606296
Perlis,2022,March,41.06079027355623,,,,
Perlis,2022,May,39.626344086021504,28.14712589073634,82.99157957244655,3.018016627078385,1.3291437054631827
Perlis,2022,November,42.21439509954058,26.50965237543453,88.47026651216686,3.16324449594438,2.239566628041715
Perlis,2022,October,24.881944444444443,26.058101851851852,89.56695601851852,2.4696180555555554,9.912153935185184
Perlis,2022,September,29.741007194244606,26.43247996171791,88.14584280416318,2.084735016150257,5.657305897834669
Perlis,2023,April,60.87083333333333,28.538930401366354,81.93747865072588,3.163514090520922,1.0987916310845431
Perlis,2023,August,33.82392473118279,27.421844770683965,86.1448162057585,2.5557926482303404,4.3083316262660745
Perlis,2023,December,37.18279569892473,27.11881527231892,86.04667040988208,6.325749578888265,2.1746524424480627
Perlis,2023,February,49.01488095238095,27.58862784303924,75.82225693576605,7.033129217695576,0.03335291177205699
Perlis,2023,January,48.19722222222222,26.43158386908241,82.46849795441263,5.022384570426651,1.3891490356516658
Perlis,2023,July,36.13019390581717,28.129421352893235,82.89180929095355,2.658650599604145,3.691974618698335
Perlis,2023,June,44.9625,28.1694166175604,82.99048909840896,2.469267923649907,1.9628776769087521
Perlis,2023,March,56.51747311827957,27.919700408533817,74.85906718111666,6.639650476622787,0.41699387199273713
Perlis,2023,May,36.73521505376344,28.558,81.80102578796561,3.1395521960716946,3.038511137834278
Perlis,2023,November,31.382440476190474,26.367417995235478,90.53632032252153,4.218880948017836,3.850916865188443
Perlis,2023,October,35.528225806451616,27.40926603954261,87.24062411986706,2.6187066974595843,2.9784841998535456
Perlis,2023,September,39.2,26.69927935565918,88.59950947738146,2.2390540786047355,8.024547326348937
Perlis,2024,April,53.422222222222224,30.12746006019912,82.02721694836768,3.937022458902524,2.5477483213706877
Perlis,2024,August,35.63384188626907,27.872290178030763,89.7718299624561,2.1759234588833714,13.148988736829356
Perlis,2024,February,53.3841726618705,30.109405940594062,72.05049504950496,6.517326732673268,0.0
Perlis,2024,January,48.72525849335303,27.76934962554198,79.78091446590462,7.0373275522270395,0.28786913677571935
Perlis,2024,July,52.519444444444446,28.728969461004986,88.53120817617715,2.169826012896946,2.998661637668816
Perlis,2024,June,45.234722222222224,28.822360087889365,86.93481969755719,2.0466330619103013,2.719122398862608
Perlis,2024,March,57.13172043010753,29.49512195121951,78.95384377894412,5.875084902747762,0.7957919110836679
Perlis,2024,May,48.986559139784944,29.534361630263454,86.85993019590182,2.5608984462958793,5.999968475568566
Pulau Pinang,2014,August,55.361111111111114,28.63888888888889,82.30555555555556,6.013888888888889,
Pulau Pinang,2014,December,38.82524729156854,27.020091324200912,83.89908675799087,7.4401826484018265,
Pulau Pinang,2014,November,41.43262081784387,27.660158066015807,84.49325894932589,7.168758716875872,
Pulau Pinang,2014,October,46.93636363636364,27.69946091644205,84.55121293800539,7.421454219030521,
Pulau Pinang,2014,September,40.45747663551402,27.71064814814815,84.05972222222222,7.010185185185185,
Pulau Pinang,2015,April,47.44370522006141,28.201575532900833,83.63345690454125,7.622335495829471,
Pulau Pinang,2015,August,54.922222222222224,27.668161434977577,83.65156950672646,6.519282511210762,
Pulau Pinang,2015,December,47.61290322580645,27.21335723890632,79.23980277902287,7.604661586732407,
Pulau Pinang,2015,February,51.77560240963855,28.37979094076655,70.45843703334992,10.236436037829765,
Pulau Pinang,2015,January,50.23566591422122,27.646188340807175,74.45112107623318,9.108071748878924,
Pulau Pinang,2015,July,58.527472527472526,28.17488789237668,82.75919282511211,6.815695067264574,
Pulau Pinang,2015,June,44.71857142857143,28.491203703703704,83.72777777777777,6.907870370370371,
Pulau Pinang,2015,March,52.09858512094934,28.694930462090625,76.26244952893674,8.512107623318386,
Pulau Pinang,2015,May,46.27437641723356,28.663379650380996,82.99148363962348,7.059166293142089,
Pulau Pinang,2015,November,48.58888888888889,26.52153774895785,85.37748957850857,6.423807318202872,
Pulau Pinang,2015,October,99.19354838709677,26.997310623038995,83.15643209323173,6.449574181981174,
Pulau Pinang,2015,September,74.85555555555555,27.257421150278294,83.22495361781075,6.317717996289425,
Pulau Pinang,2016,April,47.21111111111111,29.283263792304126,76.56235512285582,7.60194624652456,
Pulau Pinang,2016,August,45.96774193548387,28.291928251121075,81.0865470852018,6.45695067264574,
Pulau Pinang,2016,December,40.924731182795696,27.279121863799283,83.04525089605735,7.396953405017921,
Pulau Pinang,2016,February,39.47126436781609,28.346264367816094,71.67624521072797,10.756226053639846,
Pulau Pinang,2016,January,35.8494623655914,28.22052891080233,76.50336172120126,8.398476019722098,
Pulau Pinang,2016,July,48.73118279569893,28.385029134917076,81.01120573733752,6.875392200806813,
Pulau Pinang,2016,June,47.8,28.560648148148147,77.96435185185184,6.737962962962963,
Pulau Pinang,2016,March,51.60215053763441,29.360648356596126,73.90950022512382,8.866276452048627,
Pulau Pinang,2016,May,41.38709677419355,28.244285073957865,81.65979381443299,6.770058269834155,
Pulau Pinang,2016,November,37.62921348314607,27.271925754060327,86.06496519721578,6.5638051044083525,
Pulau Pinang,2016,October,40.215053763440864,27.40456989247312,84.68234767025089,6.649641577060932,
Pulau Pinang,2016,September,39.62222222222222,27.849397590361445,81.20759962928638,7.301668211306765,
Pulau Pinang,2017,April,40.486590038314176,,,,
Pulau Pinang,2017,August,26.84394250513347,,,,
Pulau Pinang,2017,December,26.791282995702886,,,,
Pulau Pinang,2017,February,44.25471698113208,,,,
Pulau Pinang,2017,January,42.52643678160919,27.41820987654321,82.98302469135803,7.433641975308642,
Pulau Pinang,2017,July,35.094089834515366,27.95195195195195,83.53153153153153,7.325651302605211,
Pulau Pinang,2017,June,27.837982832618025,28.080130825838104,81.18969746524938,6.820932134096484,
Pulau Pinang,2017,March,50.51350071056371,,,,
Pulau Pinang,2017,May,29.85216178521618,,,,
Pulau Pinang,2017,November,21.012241054613934,,,,
Pulau Pinang,2017,October,23.27542372881356,28.167747914735866,81.967562557924,7.072289156626506,
Pulau Pinang,2017,September,21.120975609756098,27.524305555555557,84.56944444444444,6.555555555555555,
Pulau Pinang,2018,April,25.92876997915219,28.92218619731357,79.55720240852247,7.963408985641501,
Pulau Pinang,2018,August,50.12838753387534,28.523433874709976,77.15452436194896,6.997679814385151,
Pulau Pinang,2018,December,48.210277214334006,27.482294935006724,83.71223666517257,6.5284625728372925,
Pulau Pinang,2018,February,32.77050649932765,28.190104166666668,67.19357638888889,9.34982638888889,
Pulau Pinang,2018,January,23.10806577916993,27.340740740740742,82.73518518518519,6.87962962962963,
Pulau Pinang,2018,July,33.43765112262522,28.682062780269057,78.61479820627802,7.680412371134021,
Pulau Pinang,2018,June,28.850035285815103,28.737962962962964,77.85277777777777,6.993055555555555,
Pulau Pinang,2018,March,26.49848637739657,29.011574074074073,77.02893518518519,8.493055555555555,
Pulau Pinang,2018,May,23.387596899224807,28.52956989247312,82.04616763783056,7.556003584229391,
Pulau Pinang,2018,November,51.15208333333333,27.657711903659102,84.0194534506716,6.723019916628068,
Pulau Pinang,2018,October,46.945228494623656,27.468189964157705,84.15188172043011,6.879032258064516,
Pulau Pinang,2018,September,50.8742816091954,27.480733082706767,82.7124060150376,6.9031954887218046,
Pulau Pinang,2019,April,55.50972222222222,29.50928505106778,78.75208913649026,7.731197771587744,
Pulau Pinang,2019,August,62.773521505376344,28.43645409317051,79.90814479638009,7.846675712347354,
Pulau Pinang,2019,December,52.37762973352034,25.154417670682733,68.36985083189902,6.362908777969018,4.034784688995215
Pulau Pinang,2019,February,56.50093808630394,29.07210343112879,73.14868224763799,8.687717553455991,
Pulau Pinang,2019,January,53.435104236718225,28.440412186379927,72.66129032258064,9.042562724014337,
Pulau Pinang,2019,July,61.798051075268816,28.830197132616487,78.45250896057348,7.986111111111111,
Pulau Pinang,2019,June,52.46284722222222,28.975868725868725,80.44160231660231,8.190637065637066,
Pulau Pinang,2019,March,60.80034722222222,29.67996414164052,73.01928251121076,8.487225459435232,
Pulau Pinang,2019,May,47.850806451612904,28.498194945848375,83.10740072202167,6.337996389891697,
Pulau Pinang,2019,November,45.72360248447205,27.692592592592593,81.4724409448819,7.439814814814815,
Pulau Pinang,2019,October,46.90719890822245,27.27777777777778,85.38502913491708,7.474014336917563,
Pulau Pinang,2019,September,80.09538784067085,27.91296296296296,82.93472222222222,6.75,
Pulau Pinang,2020,April,44.85036231884058,28.7296906834599,80.3246434524912,3.0712168920170404,2.5459504514934013
Pulau Pinang,2020,August,65.2020343739039,28.58626752557787,79.26637362637364,3.3014399393709737,1.7105363495393597
Pulau Pinang,2020,December,47.63990182328191,27.559996941662206,80.11669087850753,4.6950454927746765,1.934913222401145
Pulau Pinang,2020,February,52.82161753590325,27.02143135725429,70.20720553822153,4.030447499268792,0.6204125351940262
Pulau Pinang,2020,January,55.55995792426368,25.265472404116,76.83028432472877,3.9479517396184063,0.10647955566060033
Pulau Pinang,2020,July,54.23228663446055,27.895324745518423,82.21355733717682,3.2136744437438067,2.377006764374295
Pulau Pinang,2020,June,54.70440494590417,28.410013825794984,80.83968990716966,3.2550464151688723,3.58187164440005
Pulau Pinang,2020,March,58.62692847124825,29.582611121443186,73.10848986423656,3.430807141528734,1.8059293593053276
Pulau Pinang,2020,May,44.47124824684432,28.564794041102036,83.49974872117023,2.6861527416315174,4.048139378296487
Pulau Pinang,2020,November,46.06961077844311,27.2764312200416,84.38258117029936,2.6798317807723615,3.4528104089219327
Pulau Pinang,2020,October,45.10553997194951,27.546479084038015,82.96947541719675,2.8174062710469205,6.7548255448919186
Pulau Pinang,2020,September,51.16434782608696,27.66792623941959,82.02286880290207,3.3822475816203146,3.6491473988439305
Pulau Pinang,2021,April,47.3,28.302133745651332,81.33927328952454,3.5041360649400852,4.219052994961746
Pulau Pinang,2021,August,44.59572230014025,27.442742508166454,84.19913346118332,3.279498650759835,3.550907012195122
Pulau Pinang,2021,December,49.922861150070126,27.827032313590486,78.89895148669797,6.771199436663798,0.7532524179783805
Pulau Pinang,2021,February,61.51979813664596,28.89786857624263,66.35928390901432,6.082316764953665,0.46781176700547306
Pulau Pinang,2021,January,55.38804347826087,27.494127201230977,75.86739613609164,4.727181810411147,0.47628715054237586
Pulau Pinang,2021,July,54.74338157430286,28.30799858306766,80.53933531746033,3.1736521431101665,2.7699123620123034
Pulau Pinang,2021,June,50.93659420289855,28.013412485637684,82.04979698153682,3.0319800842589046,3.869109311740891
Pulau Pinang,2021,March,59.40038167938931,28.593714800630774,77.06623864233686,4.052767139746189,1.533345993850606
Pulau Pinang,2021,May,49.103786816269285,28.594774579033135,82.17104834329169,3.570526887561108,4.089643269786251
Pulau Pinang,2021,November,40.377420533430765,27.203136735144685,86.41743740795287,3.3469700316618805,5.85885496183206
Pulau Pinang,2021,October,48.375739644970416,28.021109932838456,82.82979355203621,3.2926970661010957,3.772725820016821
Pulau Pinang,2021,September,49.11677367576244,27.483855457891966,82.87695890616783,3.1264442941927726,6.781390537866523
Pulau Pinang,2022,April,52.41056034482759,28.25666560102302,84.82197890025576,3.098025895140665,3.382428973140696
Pulau Pinang,2022,August,55.14381720430107,28.145537576411364,83.41090255303848,3.3235886371808703,1.515629616904312
Pulau Pinang,2022,December,47.298051075268816,26.75070697432339,85.29339000693962,3.9352489590562114,1.7698952326028452
Pulau Pinang,2022,February,53.46673158065563,27.900614370937582,80.36027067936959,4.4242542961446,2.065873981531776
Pulau Pinang,2022,January,63.64598200434378,28.69010524698471,73.30782054236768,5.388753168932934,0.03453576723498888
Pulau Pinang,2022,July,55.69590053763441,28.378480565371024,83.71695406360423,3.2443604240282684,4.0599125315391085
Pulau Pinang,2022,June,43.02119252873563,27.9132456552372,84.65391059265637,3.0308517300767184,4.739209904545884
Pulau Pinang,2022,March,51.05245781364637,28.471596625020283,81.66787278922602,3.640759370436476,1.6314629298350227
Pulau Pinang,2022,May,49.14247311827957,28.946686166797463,82.9573018477563,3.3264607262609687,2.816271460139385
Pulau Pinang,2022,November,45.70581896551724,27.056143152357695,89.40894702235582,2.5993236896486946,5.038009746895142
Pulau Pinang,2022,October,39.965625,27.121831037247613,87.28035571105765,3.2116262118230194,7.4672393603076115
Pulau Pinang,2022,September,44.63291139240506,27.46350958311582,85.37897680662242,2.968200462376016,4.349671152303716
Pulau Pinang,2023,April,65.28333333333333,28.934179879960585,84.0590817469205,2.9409701693093258,1.5371898118266223
Pulau Pinang,2023,August,48.41700268817204,28.186042275197085,85.45618129279477,2.7574861019504384,4.913868157103779
Pulau Pinang,2023,December,46.343485617597295,27.77869470904461,86.35052658052751,3.1044484265459458,1.3052460903120982
Pulau Pinang,2023,February,53.96538890956457,27.789760485304885,82.08998535718021,3.2085712791549,1.6571025086252267
Pulau Pinang,2023,January,55.28958333333333,27.3179896159783,81.92020769014874,3.9583376210299828,0.8255242038542145
Pulau Pinang,2023,July,54.584341397849464,28.63726692290588,84.43278589580686,2.4608271655919443,6.184016942205219
